Tiempo,Escalas(m),Datos1(°)
2019-11-28 18:03:30,1688.0,-3.1
2019-11-28 18:04:48,1687.9,-1.6
2019-11-28 18:05:26,1688.1,-0.8
2019-11-28 18:06:03,1687.3,-2.3
2019-11-28 18:06:40,1687.3,-3.3
2019-11-28 18:07:17,1687.7,-2.7
2019-11-28 18:07:56,1687.6,-2.3
2019-11-28 18:08:35,1687.1,-1.9
2019-11-28 18:09:11,1687.3,-0.9
2019-11-28 18:09:48,1687.3,-0.4
2019-11-28 18:10:25,1687.3,-0.6
2019-11-28 18:11:02,1687.2,-0.6
2019-11-28 18:11:38,1687.3,-2.8
2019-11-28 18:12:15,1687.3,-3.0
2019-11-28 18:12:52,1687.2,-1.5
2019-11-28 18:13:29,1687.9,-2.6
2019-11-28 18:14:06,1687.6,-0.5
2019-11-28 18:14:43,1688.2,-1.9
2019-11-28 18:15:20,1688.0,-1.4
2019-11-28 18:15:58,1687.9,-1.8499999999999999
2019-11-28 18:16:35,1688.5,-2.3
2019-11-28 18:17:12,1688.5,0.4
2019-11-28 18:17:49,1687.8,0.5
2019-11-28 18:18:27,1687.7,-1.5
2019-11-28 18:19:03,1687.6,-1.6
2019-11-28 18:19:42,1687.9,-1.4
2019-11-28 18:20:22,1687.2,-0.4
2019-11-28 18:20:59,1687.2,-1.3
2019-11-28 18:21:37,1686.9,-0.6
2019-11-28 18:22:17,1686.8,-1.9
2019-11-28 18:22:54,1687.2,-0.1
2019-11-28 18:23:33,1687.2,0.9
2019-11-28 18:24:10,1687.3,-0.3
2019-11-28 18:24:48,1686.4,-1.9
2019-11-28 18:25:25,1687.0,0.4
2019-11-28 18:26:02,1687.5,-1.8
2019-11-28 18:26:41,1686.7,-2.2
2019-11-28 18:27:18,1687.1,-0.7
2019-11-28 18:27:54,1686.9,-1.8
2019-11-28 18:28:33,1686.7,-2.4
2019-11-28 18:29:11,1687.4,-1.2
2019-11-28 18:29:48,1687.0,-2.3
2019-11-28 18:30:27,1687.5,-0.9
2019-11-28 18:31:04,1686.8,-2.5
2019-11-28 18:31:42,1688.1,0.5
2019-11-28 18:32:24,1691.2,-0.1
2019-11-28 18:34:21,1686.9,-0.1
2019-11-28 18:34:59,1687.2,1.0
2019-11-28 18:35:35,1687.1,-2.3
2019-11-28 18:36:51,1687.1,-2.2
2019-11-28 18:37:28,1687.7,1.1
2019-11-28 18:38:07,1687.7,-0.6
2019-11-28 18:38:45,1687.5,-1.3
2019-11-28 18:39:22,1686.9,-0.2
2019-11-28 18:39:59,1687.3,-0.4
2019-11-28 18:40:36,1687.5,-1.6
2019-11-28 18:41:13,1687.4,-0.3
2019-11-28 18:41:49,1687.2,-0.6
2019-11-28 18:42:28,1687.2,-1.6
2019-11-28 18:43:06,1687.5,-0.9
2019-11-28 18:43:44,1686.8,0.6
2019-11-28 18:44:21,1686.7,-2.7
2019-11-28 18:44:58,1686.6,-0.6
2019-11-28 18:45:35,1686.8,-0.8
2019-11-28 18:46:15,1686.3,-1.2
2019-11-28 18:47:33,1686.1,-0.9
2019-11-28 18:48:08,1686.2,-1.5
2019-11-28 18:48:46,1686.7,-0.1
2019-11-28 18:49:23,1686.2,0.1
2019-11-28 18:50:01,1686.6,-0.5000000000000001
2019-11-28 18:50:37,1686.1,-1.1
2019-11-28 18:51:14,1685.9,-0.9
2019-11-28 18:53:11,1686.1,3.6
2019-11-28 18:54:32,1686.0,7.4
2019-11-28 18:56:32,1686.0,14.95
2019-11-28 18:57:10,1686.1,22.5
2019-11-28 18:59:53,1685.7,17.2
2019-11-28 19:01:13,1684.8,22.0
2019-11-28 19:01:51,1681.8,56.1
2019-11-28 19:02:29,1670.9,59.9
2019-11-28 19:03:08,1658.0,61.3
2019-11-28 19:03:47,1647.1,60.4
