Code,Tiempo,Escalas(m),Datos1(°C),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Starboard Temperature,23:14:49,1687,9,10,8,---,---,
Starboard Temperature,23:15:30,---,---,---,---,---,---,
Starboard Temperature,23:16:09,---,---,---,---,---,---,
Starboard Temperature,23:16:50,1688,6,10,8,---,---,
Starboard Temperature,23:17:28,1688,6,10,8,---,---,
Starboard Temperature,23:18:07,1689,4,10,8,---,---,
Starboard Temperature,23:18:44,1688,6,10,8,---,---,
Starboard Temperature,23:19:24,1688,6,10,8,---,---,
Starboard Temperature,23:20:04,---,---,---,---,---,---,
Starboard Temperature,23:20:44,---,---,---,---,---,---,
Starboard Temperature,23:21:21,1689,5,10,8,---,---,
Starboard Temperature,23:21:59,1688,9,10,8,---,---,
Starboard Temperature,23:22:38,1688,1,10,7,---,---,
Starboard Temperature,23:23:16,---,---,---,---,---,---,
Starboard Temperature,23:23:54,1688,9,10,8,---,---,
Starboard Temperature,23:24:31,1688,4,10,8,---,---,
Starboard Temperature,23:25:08,1688,9,10,7,---,---,
Starboard Temperature,23:25:49,---,---,---,---,---,---,
Starboard Temperature,23:26:29,1688,0,10,7,---,---,
Starboard Temperature,23:27:09,---,---,---,---,---,---,
Starboard Temperature,23:27:45,1688,2,10,7,---,---,
Starboard Temperature,23:28:22,---,33,6,---,---,---,
Starboard Temperature,23:29:02,1688,1,10,8,---,---,
Starboard Temperature,23:29:39,1688,7,10,7,---,---,
Starboard Temperature,23:30:19,1688,4,10,7,---,---,
Starboard Temperature,23:30:56,1688,4,---,---,---,---,
Starboard Temperature,23:31:37,1688,4,10,7,---,---,
Starboard Temperature,23:32:19,---,---,---,---,---,---,
Starboard Temperature,23:32:58,1689,3,---,---,---,---,
Starboard Temperature,23:33:40,---,---,---,---,---,---,
Starboard Temperature,23:34:16,1688,9,10,6,---,---,
Starboard Temperature,23:34:53,1688,9,10,6,---,---,
Starboard Temperature,23:35:31,1689,3,10,6,---,---,
Starboard Temperature,23:36:10,1689,8,10,6,---,---,
Starboard Temperature,23:36:47,1688,7,10,6,---,---,
Starboard Temperature,23:37:26,---,---,---,---,---,---,
Starboard Temperature,23:38:06,---,---,---,---,---,---,
Starboard Temperature,23:38:45,1688,8,10,6,---,---,
Starboard Temperature,23:39:27,---,---,---,---,---,---,
Starboard Temperature,23:40:07,1689,3,---,---,---,---,
Starboard Temperature,23:40:47,---,---,---,---,---,---,
Starboard Temperature,23:41:27,1688,4,10,6,---,---,
Starboard Temperature,23:42:07,1688,3,10,6,---,---,
Starboard Temperature,23:42:50,---,---,---,---,---,---,
Starboard Temperature,23:43:33,---,---,---,---,---,---,
Starboard Temperature,23:44:13,---,---,---,---,---,---,
Starboard Temperature,23:44:51,---,---,---,---,---,---,
Starboard Temperature,23:45:30,1687,1,10,6,---,---,
Starboard Temperature,23:46:08,1687,0,---,---,---,---,
Starboard Temperature,23:46:47,1687,2,10,7,---,---,
Starboard Temperature,23:47:29,---,---,---,---,---,---,
Starboard Temperature,23:48:10,1687,2,---,---,---,---,
Starboard Temperature,23:48:49,1687,5,10,6,---,---,
Starboard Temperature,23:49:30,---,---,---,---,---,---,
Starboard Temperature,23:50:06,1687,2,10,6,---,---,
Starboard Temperature,23:50:51,---,---,---,---,---,---,
Starboard Temperature,23:51:30,1687,9,---,---,---,---,
Starboard Temperature,23:52:12,---,---,---,---,---,---,
Starboard Temperature,23:52:54,---,---,---,---,---,---,
Starboard Temperature,23:53:34,---,---,---,---,---,---,
Starboard Temperature,23:54:12,1687,1,10,6,---,---,
Starboard Temperature,23:54:51,1686,7,10,7,---,---,
Starboard Temperature,23:55:27,1687,0,10,6,---,---,
Starboard Temperature,23:56:09,---,---,---,---,---,---,
Starboard Temperature,23:56:49,---,---,---,---,---,---,
Starboard Temperature,23:57:31,---,---,---,---,---,---,
Starboard Temperature,23:58:08,1687,0,10,6,---,---,
Starboard Temperature,23:58:48,---,---,---,---,---,---,
Starboard Temperature,23:59:28,---,---,---,---,---,---,
Starboard Temperature,00:00:06,1687,2,10,6,---,---,
Starboard Temperature,00:00:44,1687,2,10,6,---,---,
Starboard Temperature,00:01:25,1687,4,10,6,---,---,
Starboard Temperature,00:02:04,---,---,---,---,---,---,
Starboard Temperature,00:02:43,1687,8,---,---,---,---,
Starboard Temperature,00:03:21,---,---,---,---,---,---,
Starboard Temperature,00:04:01,---,---,---,---,---,---,
Starboard Temperature,00:04:38,1687,1,10,6,---,---,
Starboard Temperature,00:05:18,1687,4,10,6,---,---,
Starboard Temperature,00:05:58,1687,3,10,6,---,---,
Starboard Temperature,00:06:36,1687,3,10,6,---,---,
Starboard Temperature,00:07:15,1688,0,---,---,---,---,
Starboard Temperature,00:07:54,1687,3,---,---,---,---,
Starboard Temperature,00:08:32,1686,8,---,---,---,---,
Starboard Temperature,00:09:12,1687,6,10,6,---,---,
Starboard Temperature,00:09:54,---,---,---,---,---,---,
Starboard Temperature,00:10:35,---,---,---,---,---,---,
Starboard Temperature,00:11:15,---,---,---,---,---,---,
Starboard Temperature,00:11:54,1687,1,10,6,---,---,
Starboard Temperature,00:12:33,---,---,---,---,---,---,
Starboard Temperature,00:13:14,1687,0,---,---,---,---,
Starboard Temperature,00:13:53,---,---,---,---,---,---,
Starboard Temperature,00:14:31,1686,3,10,6,---,---,
Starboard Temperature,00:15:09,1686,0,10,6,---,---,
Starboard Temperature,00:15:47,1686,6,10,6,---,---,
Starboard Temperature,00:16:26,1686,4,10,6,---,---,
Starboard Temperature,00:17:04,1685,9,10,6,---,---,
Starboard Temperature,00:17:42,1685,9,10,6,---,---,
Starboard Temperature,00:18:21,1685,8,10,6,---,---,
Starboard Temperature,00:19:00,1686,6,10,6,---,---,
Starboard Temperature,00:19:39,---,---,---,---,---,---,
Starboard Temperature,00:20:16,1685,1,10,6,---,---,
Starboard Temperature,00:20:52,1685,7,10,7,---,---,
Starboard Temperature,00:21:32,1685,1,10,5,---,---,
Starboard Temperature,00:22:12,---,-5,2,---,---,---,
Starboard Temperature,00:22:54,---,---,---,---,---,---,
Starboard Temperature,00:23:33,1685,3,10,5,---,---,
Starboard Temperature,00:24:11,1685,0,10,6,---,---,
Starboard Temperature,00:24:50,1684,9,10,5,---,---,
Starboard Temperature,00:25:28,1685,8,10,5,---,---,
Starboard Temperature,00:26:05,1685,7,10,6,---,---,
Starboard Temperature,00:26:44,---,---,---,---,---,---,
Starboard Temperature,00:27:25,---,---,---,---,---,---,
Starboard Temperature,00:28:05,1686,0,10,7,---,---,
Starboard Temperature,00:28:46,---,---,---,---,---,---,
Starboard Temperature,00:29:24,1685,7,10,6,---,---,
Starboard Temperature,00:30:05,---,---,---,---,---,---,
Starboard Temperature,00:30:41,1686,0,10,6,---,---,
Starboard Temperature,00:31:20,---,---,---,---,---,---,
Starboard Temperature,00:31:58,1685,7,10,5,---,---,
Starboard Temperature,00:32:37,---,---,---,---,---,---,
Starboard Temperature,00:33:16,---,---,---,---,---,---,
Starboard Temperature,00:33:54,1686,7,10,5,---,---,
Starboard Temperature,00:34:35,---,---,---,---,---,---,
Starboard Temperature,00:35:16,1687,0,---,---,---,---,
Starboard Temperature,00:35:55,1686,4,10,5,---,---,
Starboard Temperature,00:36:33,1686,6,---,---,---,---,
Starboard Temperature,00:37:12,1686,3,10,5,---,---,
Starboard Temperature,00:37:49,1686,1,10,6,---,---,
Starboard Temperature,00:38:26,1686,4,10,6,---,---,
Starboard Temperature,00:39:03,1686,3,10,5,---,---,
Starboard Temperature,00:39:39,1686,3,10,5,---,---,
Starboard Temperature,00:40:16,1686,7,10,5,---,---,
Starboard Temperature,00:40:57,---,---,---,---,---,---,
Starboard Temperature,00:41:33,1687,1,10,6,---,---,
Starboard Temperature,00:42:13,---,---,---,---,---,---,
Starboard Temperature,00:42:50,1687,6,---,---,---,---,
Starboard Temperature,00:43:30,1687,3,10,5,---,---,
Starboard Temperature,00:44:10,---,---,---,---,---,---,
Starboard Temperature,00:44:51,1687,0,10,5,---,---,
Starboard Temperature,00:45:30,1686,7,10,6,---,---,
Starboard Temperature,00:46:11,1686,9,10,5,---,---,
Starboard Temperature,00:46:53,---,---,---,---,---,---,
Starboard Temperature,00:47:32,---,---,---,---,---,---,
Starboard Temperature,00:48:11,1687,4,10,6,---,---,
Starboard Temperature,00:48:48,1687,6,10,6,---,---,
Starboard Temperature,00:49:25,1687,3,10,6,---,---,
Starboard Temperature,00:50:03,1687,5,10,5,---,---,
Starboard Temperature,00:50:43,1687,7,10,5,---,---,
Starboard Temperature,00:51:21,1687,1,10,5,---,---,
Starboard Temperature,00:51:58,1687,1,10,5,---,---,
Starboard Temperature,00:52:38,1687,4,10,6,---,---,
Starboard Temperature,00:53:16,1687,0,10,6,---,---,
Starboard Temperature,00:53:57,---,---,---,---,---,---,
Starboard Temperature,00:54:35,---,---,---,---,---,---,
Starboard Temperature,00:55:15,---,---,---,---,---,---,
Starboard Temperature,00:55:53,1687,0,10,6,---,---,
Starboard Temperature,00:56:30,1686,7,---,---,---,---,
Starboard Temperature,00:57:07,1686,9,10,6,---,---,
Starboard Temperature,00:57:45,1687,2,10,6,---,---,
Starboard Temperature,00:58:25,1687,2,10,6,---,---,
Starboard Temperature,00:59:03,1687,0,10,6,---,---,
Starboard Temperature,00:59:45,---,---,---,---,---,---,
Starboard Temperature,01:00:22,1686,2,10,6,---,---,
Starboard Temperature,01:01:04,1686,3,---,---,---,---,
Starboard Temperature,01:01:43,1686,5,10,6,---,---,
Starboard Temperature,01:02:22,---,---,---,---,---,---,
Starboard Temperature,01:03:04,---,---,---,---,---,---,
Starboard Temperature,01:03:45,1686,7,10,6,---,---,
Starboard Temperature,01:04:22,1686,2,10,5,---,---,
Starboard Temperature,01:05:02,1685,5,10,6,---,---,
Starboard Temperature,01:05:42,1685,4,10,6,---,---,
Starboard Temperature,01:06:23,1685,4,10,6,---,---,
Starboard Temperature,01:07:02,1686,5,---,---,---,---,
Starboard Temperature,01:07:46,---,---,---,---,---,---,
Starboard Temperature,01:08:26,1685,4,---,---,---,---,
Starboard Temperature,01:09:04,1685,1,10,5,---,---,
Starboard Temperature,01:09:42,1685,0,10,5,---,---,
Starboard Temperature,01:10:24,---,---,---,---,---,---,
Starboard Temperature,01:11:01,1684,7,10,5,---,---,
Starboard Temperature,01:11:41,1684,4,10,5,---,---,
Starboard Temperature,01:12:24,---,---,---,---,---,---,
Starboard Temperature,01:13:07,---,---,---,---,---,---,
Starboard Temperature,01:13:46,1685,2,10,5,---,---,
Starboard Temperature,01:14:24,1685,5,10,5,---,---,
Starboard Temperature,01:15:04,1685,4,10,6,---,---,
Starboard Temperature,01:15:45,---,---,---,---,---,---,
Starboard Temperature,01:16:26,---,---,---,---,---,---,
Starboard Temperature,01:20:20,1685,8,10,5,---,---,
Starboard Temperature,01:21:01,1686,0,10,5,---,---,
Starboard Temperature,01:21:44,1686,4,10,5,---,---,
Starboard Temperature,01:22:24,1687,4,---,---,---,---,
Starboard Temperature,01:23:04,---,---,---,---,---,---,
Starboard Temperature,01:23:45,1686,3,---,---,---,---,
Starboard Temperature,01:24:27,---,---,---,---,---,---,
Starboard Temperature,01:25:06,1685,5,---,---,---,---,
Starboard Temperature,01:25:49,1686,5,---,---,---,---,
Starboard Temperature,01:26:32,---,---,---,---,---,---,
Starboard Temperature,01:27:15,---,---,---,---,---,---,
Starboard Temperature,01:27:57,---,---,---,---,---,---,
Starboard Temperature,01:28:39,1685,5,10,5,---,---,
Starboard Temperature,01:29:20,1685,2,10,5,---,---,
Starboard Temperature,01:30:04,---,---,---,---,---,---,
Starboard Temperature,01:30:46,1684,7,---,---,---,---,
Starboard Temperature,01:31:30,---,---,---,---,---,---,
Starboard Temperature,01:32:15,---,---,---,---,---,---,
Starboard Temperature,01:32:57,1684,1,10,6,---,---,
Starboard Temperature,01:33:41,---,---,---,---,---,---,
Starboard Temperature,01:34:27,---,---,---,---,---,---,
Starboard Temperature,01:35:11,---,---,---,---,---,---,
Starboard Temperature,01:35:55,---,---,---,---,---,---,
Starboard Temperature,01:36:39,---,---,---,---,---,---,
Starboard Temperature,01:37:23,---,---,---,---,---,---,
Starboard Temperature,01:38:06,---,---,---,---,---,---,
