Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Abertura,03:47:42,---,---,---,---,---,---,
Abertura,03:48:10,---,---,---,---,---,---,
Abertura,03:48:37,---,---,---,---,---,---,
Abertura,03:49:05,---,---,---,---,---,---,
Abertura,03:49:31,1784,8,126,7,---,---,
Abertura,03:49:57,1785,4,126,1,---,---,
Abertura,03:50:24,1785,1,127,4,---,---,
Abertura,03:50:49,1785,1,122,8,---,---,
Abertura,03:51:15,1784,8,119,3,---,---,
Abertura,03:51:44,---,---,---,---,---,---,
Abertura,03:52:10,---,---,---,---,---,---,
Abertura,03:52:37,---,---,---,---,---,---,
Abertura,03:53:03,1785,2,122,5,---,---,
Abertura,03:53:31,---,---,---,---,---,---,
Abertura,03:54:00,---,---,---,---,---,---,
Abertura,03:54:25,1784,6,124,4,---,---,
Abertura,03:54:54,---,---,---,---,---,---,
Abertura,03:55:17,---,---,---,---,---,---,
Abertura,03:55:42,1784,2,126,2,---,---,
Abertura,03:56:10,1784,2,123,4,---,---,
Abertura,03:56:39,---,---,---,---,---,---,
Abertura,03:57:07,---,---,---,---,---,---,
Abertura,03:57:33,1784,7,121,2,---,---,
Abertura,03:57:59,1783,5,122,2,---,---,
Abertura,03:58:29,---,---,---,---,---,---,
Abertura,03:58:58,---,---,---,---,---,---,
Abertura,03:59:28,---,---,---,---,---,---,
Abertura,03:59:56,---,---,---,---,---,---,
Abertura,04:00:25,---,---,---,---,---,---,
Abertura,04:00:53,---,---,---,---,---,---,
Abertura,04:01:21,---,---,---,---,---,---,
Abertura,04:01:51,---,---,---,---,---,---,
Abertura,04:02:20,---,---,---,---,---,---,
Abertura,04:02:48,1783,1,---,---,---,---,
Abertura,04:03:14,1783,6,129,1,---,---,
Abertura,04:03:44,---,---,---,---,---,---,
Abertura,04:04:13,---,---,---,---,---,---,
Abertura,04:04:40,---,---,---,---,---,---,
Abertura,04:05:08,---,---,---,---,---,---,
Abertura,04:05:36,---,---,---,---,---,---,
Abertura,04:06:05,---,---,---,---,---,---,
Abertura,04:06:32,---,---,---,---,---,---,
Abertura,04:07:01,---,---,---,---,---,---,
Abertura,04:07:27,1783,6,---,---,---,---,
Abertura,04:07:56,---,---,---,---,---,---,
Abertura,04:08:22,1783,8,82,1,---,---,
Abertura,04:08:48,1783,5,123,0,---,---,
Abertura,04:09:13,1783,7,---,---,---,---,
Abertura,04:09:40,1783,5,121,6,---,---,
Abertura,04:10:07,---,---,---,---,---,---,
Abertura,04:10:31,1783,5,82,9,---,---,
Abertura,04:11:00,---,---,---,---,---,---,
Abertura,04:11:26,1783,7,127,1,---,---,
Abertura,04:11:54,1783,6,128,3,---,---,
Abertura,04:12:19,1782,9,127,2,---,---,
Abertura,04:12:47,---,---,---,---,---,---,
Abertura,04:13:12,1783,4,125,4,---,---,
Abertura,04:13:38,1783,9,125,5,---,---,
Abertura,04:14:03,1786,3,122,1,---,---,
Abertura,04:14:28,1784,4,123,8,---,---,
Abertura,04:14:57,---,---,---,---,---,---,
Abertura,04:15:21,1784,5,---,---,---,---,
Abertura,04:15:48,1784,8,122,4,---,---,
Abertura,04:16:14,1784,4,121,0,---,---,
Abertura,04:16:39,1784,4,124,0,---,---,
Abertura,04:17:06,1784,4,120,8,---,---,
Abertura,04:17:34,---,---,---,---,---,---,
Abertura,04:18:02,---,---,---,---,---,---,
Abertura,04:18:28,1783,7,122,9,---,---,
Abertura,04:18:55,1784,5,122,8,---,---,
Abertura,04:19:21,1783,8,126,0,---,---,
Abertura,04:19:49,1784,2,121,9,---,---,
Abertura,04:20:18,---,---,---,---,---,---,
Abertura,04:20:45,1784,3,127,7,---,---,
Abertura,04:21:13,1784,3,128,8,---,---,
