Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Cabecera altura,Datos1(m)Cabecera altura,Escalas(m)Estribor,Datos1(°)Estribor,Escalas(m)Alineamiento de Estribor,Datos1(m)Alineamiento de Estribor,Escalas(m)Abertura,Datos1(m)Abertura,Escalas(m)Starboard Temperature,Datos1(°C)Starboard Temperature
2019-11-27 09:08:00,1596.8166666666666,-13.321428571428571,1644.4375,31.066666666666663,1599.7833333333335,-3.3603773584905663,1599.3333333333333,3.591666666666667,1597.257142857143,120.52857142857144,1598.8999999999999,11.133333333333333
2019-11-27 09:12:00,1597.1833333333332,-12.926190476190477,1647.961111111111,31.06296296296296,1599.3333333333333,-3.542452830188679,1599.4,0.6654761904761904,1597.4166666666667,119.64999999999999,1599.2000000000003,11.096103896103896
2019-11-27 09:16:00,1595.8200000000002,-10.252857142857144,1651.4847222222222,31.059259259259257,1599.285714285714,-3.2849056603773583,1599.3666666666668,0.7964285714285714,1596.0166666666667,117.99166666666666,1598.8,11.049999999999999
2019-11-27 09:20:00,1596.2333333333333,-10.283333333333333,1655.0083333333332,31.055555555555554,1599.8799999999999,-3.0471698113207544,1600.1200000000001,0.9404761904761905,1596.7,117.75000000000001,1599.3,11.009204545454546
2019-11-27 09:24:00,1594.6,-10.56,1658.5319444444444,31.05185185185185,1600.08,-2.8490566037735854,1602.2199999999998,1.0714285714285712,1594.8666666666668,116.81666666666666,1598.4,11.0375
2019-11-27 09:28:00,1591.3799999999999,-12.440000000000001,1662.0555555555554,31.048148148148147,1598.9666666666665,-2.6311320754716987,1598.8,1.2023809523809523,1592.02,115.96000000000001,1597.4666666666665,11.078125
2019-11-27 09:32:00,1591.5714285714287,-10.988311688311688,1665.5791666666667,31.044444444444444,1599.2,-2.4132075471698116,1599.0166666666667,1.3464285714285713,1591.9666666666665,112.63333333333333,1597.2,11.112499999999999
2019-11-27 09:36:00,1610.8600000000001,-10.272727272727272,1669.1027777777776,31.040740740740738,1599.225,-2.234905660377359,1600.4333333333334,1.4642857142857144,1612.48,112.84,1598.8500000000001,11.140624999999998
2019-11-27 09:40:00,1690.6600000000003,-8.433636363636364,1672.6263888888889,31.037037037037035,1698.025,-2.0764150943396227,1697.8333333333333,1.5428571428571427,1691.2499999999998,127.51250000000002,1697.2250000000001,11.165624999999999
2019-11-27 09:44:00,1691.8999999999999,-11.374999999999998,1676.15,31.03333333333333,1696.7666666666664,-1.937735849056604,1697.1666666666665,1.569047619047619,1692.2333333333333,129.35,1697.9499999999998,11.184375
2019-11-27 09:48:00,1692.6,-10.3,1679.673611111111,31.02962962962963,1696.7,-1.858490566037736,1696.5,1.5952380952380953,1692.8666666666668,127.775,1697.4,11.19375
2019-11-27 09:52:00,1697.4,-11.4,1683.197222222222,31.025925925925925,1698.2,-1.8188679245283021,1697.9,1.6214285714285714,1693.5,126.2,1697.3,11.2
2019-11-27 09:56:00,1697.35,-8.973076923076924,1686.7208333333333,31.02222222222222,1698.0,-1.7792452830188683,1698.2,1.6476190476190475,1697.9,123.8,1697.8,11.1
2019-11-27 10:00:00,1697.3,-6.546153846153846,1690.2444444444445,31.018518518518515,1698.0,-1.7594339622641513,1697.4,1.6738095238095236,1697.9,132.1,1697.1,11.1
2019-11-27 10:04:00,1698.3,-1.6923076923076916,1693.7680555555555,31.014814814814812,1698.0,-1.7396226415094342,1696.65,1.6869047619047617,1698.0,120.8,1695.2,11.1
2019-11-27 10:08:00,1698.4,3.1615384615384627,1697.2916666666667,31.01111111111111,1696.3,-1.7,1695.9,1.7,1698.6,121.1,1695.6666666666667,11.0
2019-11-27 10:12:00,1698.5,8.015384615384617,1700.8152777777777,31.007407407407406,1698.0,-4.0,1696.7,0.7,1698.75,113.69999999999999,1696.1333333333332,10.9
2019-11-27 10:16:00,1698.45,10.442307692307695,1704.338888888889,31.003703703703703,1697.1,-2.9,1696.6,6.1,1698.9,106.3,1696.6,10.8
2019-11-27 10:20:00,1698.4,12.869230769230773,1707.8625,31.0,1696.2,-1.8,1697.5,4.25,1698.2,115.9,1697.2,10.7
2019-11-27 10:24:00,1698.5,17.723076923076924,1711.3861111111112,30.996296296296293,1698.2,-1.3,1698.4,2.4,1698.5,120.9,1697.5500000000002,10.683333333333334
2019-11-27 10:28:00,1698.6,22.57692307692308,1714.9097222222222,30.99259259259259,1698.9,-1.1,1699.7,2.4,1698.7,121.30000000000001,1697.9,10.666666666666666
2019-11-27 10:32:00,1698.0,27.430769230769236,1718.4333333333334,30.988888888888887,1699.0,-1.2,1698.8,2.4,1698.9,121.7,1697.4,10.633333333333333
2019-11-27 10:36:00,1697.85,29.857692307692314,1721.9569444444444,30.985185185185184,1699.7,-1.3,1699.2,2.4,1698.7,122.7,1698.9,10.6
2019-11-27 10:40:00,1697.7,32.28461538461539,1725.4805555555556,30.98148148148148,1698.9,-1.35,1699.2,2.4,1699.1,118.4,1698.3,10.6
2019-11-27 10:44:00,1697.9,37.13846153846155,1729.0041666666666,30.977777777777774,1698.1,-1.4,1698.35,2.4,1698.6,122.7,1697.7,10.6
2019-11-27 10:48:00,1696.1,41.9923076923077,1732.5277777777778,30.97407407407407,1697.6,-1.031578947368421,1697.5,2.4,1695.9,128.7,1697.4,10.6
2019-11-27 10:52:00,1695.6,46.846153846153854,1736.0513888888888,30.970370370370368,1697.3,-0.6631578947368421,1697.1,2.4,1475.25,127.89999999999999,1697.1,10.6
2019-11-27 10:56:00,1328.25,49.27307692307693,1739.575,30.966666666666665,1445.65,-0.5710526315789474,1471.9,2.4,1254.6,127.1,1419.55,10.6
2019-11-27 11:00:00,960.9,51.7,1743.098611111111,30.962962962962962,1194.0,-0.4789473684210526,1070.1,2.4,1077.5,116.65,1142.0,10.6
