Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Cabecera altura,Datos1(m)Cabecera altura,Escalas(m)Estribor,Datos1(°)Estribor,Escalas(m)Alineamiento de Estribor,Datos1(m)Alineamiento de Estribor,Escalas(m)Abertura,Datos1(m)Abertura,Escalas(m)Starboard Temperature,Datos1(°C)Starboard Temperature
2019-11-27 01:24:00,1740.7,-11.0,,,1740.4,0.5,1740.4,0.6,1741.2,112.0,1740.1999999999998,10.4
2019-11-27 01:28:00,1741.2,-12.8,,,1740.8,0.5,1740.1,0.5,1741.4,112.4,1740.9,10.4
2019-11-27 01:32:00,1740.7,-11.3,,,1740.9,-0.1,1740.8,0.4,1741.2,110.6,1740.7,10.4
2019-11-27 01:36:00,1740.8,-12.0,,,1740.8,-1.5,1740.6,0.4,1739.8,110.2,1740.5,10.4
2019-11-27 01:40:00,1740.566875,-11.971223958333333,,,1740.6,0.0,1740.3696874999998,0.40197916666666667,1739.5731770833333,110.36338541666667,1740.2700520833334,10.40060763888889
2019-11-27 01:44:00,1740.33375,-11.942447916666667,,,1737.5912739965095,-0.0076788830715532296,1740.139375,0.40395833333333336,1739.3463541666665,110.52677083333333,1740.0401041666667,10.401215277777778
2019-11-27 01:48:00,1740.100625,-11.913671875,,,1734.582547993019,-0.015357766143106459,1739.9090625,0.4059375,1739.11953125,110.69015625,1739.81015625,10.401822916666667
2019-11-27 01:52:00,1739.8675,-11.884895833333333,,,1731.5738219895286,-0.02303664921465969,1739.6787499999998,0.4079166666666667,1738.8927083333333,110.85354166666667,1739.5802083333333,10.402430555555556
2019-11-27 01:56:00,1739.6343749999999,-11.856119791666666,,,1728.5650959860384,-0.030715532286212918,1739.4484375,0.40989583333333335,1738.6658854166667,111.01692708333334,1739.3502604166667,10.403038194444445
2019-11-27 02:00:00,1739.40125,-11.82734375,,,1725.556369982548,-0.03839441535776615,1739.2181249999999,0.41187500000000005,1738.4390624999999,111.1803125,1739.1203125,10.403645833333334
2019-11-27 02:04:00,1739.168125,-11.798567708333334,,,1722.5476439790575,-0.04607329842931938,1738.9878125,0.4138541666666667,1738.2122395833333,111.34369791666667,1738.8903645833334,10.404253472222223
2019-11-27 02:08:00,1738.935,-11.769791666666666,,,1719.538917975567,-0.0537521815008726,1738.7575,0.41583333333333333,1737.9854166666667,111.50708333333334,1738.6604166666666,10.404861111111112
2019-11-27 02:12:00,1738.701875,-11.741015625,,,1716.5301919720766,-0.061431064572425836,1738.5271874999999,0.41781250000000003,1737.75859375,111.67046875,1738.43046875,10.40546875
2019-11-27 02:16:00,1738.46875,-11.712239583333334,,,1713.5214659685862,-0.06910994764397907,1738.296875,0.4197916666666667,1737.5317708333332,111.83385416666667,1738.2005208333333,10.40607638888889
2019-11-27 02:20:00,1738.235625,-11.683463541666667,,,1710.512739965096,-0.0767888307155323,1738.0665625,0.4217708333333334,1737.3049479166666,111.99723958333334,1737.9705729166667,10.406684027777779
2019-11-27 02:24:00,1738.0025,-11.6546875,,,1707.5040139616056,-0.08446771378708552,1737.8362499999998,0.42375,1737.078125,112.160625,1737.740625,10.407291666666667
2019-11-27 02:28:00,1737.769375,-11.625911458333333,,,1704.4952879581151,-0.09214659685863875,1737.6059375,0.4257291666666667,1736.8513020833334,112.32401041666667,1737.5106770833333,10.407899305555556
2019-11-27 02:32:00,1737.5362499999999,-11.597135416666667,,,1701.4865619546247,-0.09982547993019199,1737.375625,0.42770833333333336,1736.6244791666666,112.48739583333334,1737.2807291666668,10.408506944444445
2019-11-27 02:36:00,1737.303125,-11.568359375,,,1698.4778359511342,-0.1075043630017452,1737.1453124999998,0.4296875,1736.39765625,112.65078125000001,1737.05078125,10.409114583333334
2019-11-27 02:40:00,1737.07,-11.539583333333333,,,1695.4691099476438,-0.11518324607329844,1736.915,0.4316666666666667,1736.1708333333333,112.81416666666667,1736.8208333333334,10.409722222222223
2019-11-27 02:44:00,1736.836875,-11.510807291666666,,,1692.4603839441536,-0.12286212914485167,1736.6846874999999,0.43364583333333334,1735.9440104166665,112.97755208333334,1736.5908854166667,10.410329861111112
2019-11-27 02:48:00,1736.60375,-11.48203125,,,1689.4516579406632,-0.1305410122164049,1736.4543749999998,0.43562500000000004,1735.7171875,113.1409375,1736.3609375,10.410937500000001
2019-11-27 02:52:00,1736.370625,-11.453255208333333,,,1686.4429319371727,-0.13821989528795814,1736.2240625,0.4376041666666667,1735.4903645833333,113.30432291666666,1736.1309895833333,10.41154513888889
2019-11-27 02:56:00,1736.1375,-11.424479166666666,,,1683.4342059336823,-0.14589877835951137,1735.9937499999999,0.4395833333333334,1735.2635416666667,113.46770833333333,1735.9010416666667,10.412152777777779
2019-11-27 03:00:00,1735.904375,-11.395703125,,,1680.4254799301918,-0.1535776614310646,1735.7634375,0.4415625,1735.0367187499999,113.63109375,1735.67109375,10.412760416666668
2019-11-27 03:04:00,1735.6712499999999,-11.366927083333334,,,1677.4167539267014,-0.1612565445026178,1735.533125,0.4435416666666667,1734.8098958333333,113.79447916666666,1735.4411458333334,10.413368055555557
2019-11-27 03:08:00,1735.438125,-11.338151041666666,,,1674.4080279232112,-0.16893542757417104,1735.3028124999998,0.44552083333333337,1734.5830729166667,113.95786458333333,1735.2111979166666,10.413975694444446
2019-11-27 03:12:00,1735.205,-11.309375,,,1671.3993019197208,-0.17661431064572428,1735.0725,0.4475,1734.35625,114.12125,1734.98125,10.414583333333333
2019-11-27 03:16:00,1734.971875,-11.280598958333334,,,1668.3905759162303,-0.1842931937172775,1734.8421875,0.4494791666666667,1734.1294270833332,114.28463541666667,1734.7513020833333,10.415190972222222
2019-11-27 03:20:00,1734.73875,-11.251822916666667,,,1665.3818499127399,-0.19197207678883074,1734.6118749999998,0.45145833333333335,1733.9026041666666,114.44802083333333,1734.5213541666667,10.41579861111111
