Tiempo,Escalas(m),Datos1(m)
2019-11-28 18:28:06,1686.7,135.0
2019-11-28 18:28:46,1686.9,135.8
2019-11-28 18:29:23,1687.5,134.2
2019-11-28 18:30:40,1686.7,132.2
2019-11-28 18:31:18,1686.5,133.0
2019-11-28 18:32:36,1686.1,133.9
2019-11-28 18:33:57,1685.6,131.9
2019-11-28 18:34:34,1685.9,130.4
2019-11-28 18:35:11,1685.9,135.0
2019-11-28 18:35:47,1686.1,132.0
2019-11-28 18:36:26,1685.1,133.6
2019-11-28 18:37:03,1685.6,134.2
2019-11-28 18:37:40,1685.7,132.7
2019-11-28 18:38:57,1686.0,133.9
2019-11-28 18:39:34,1686.4,134.0
2019-11-28 18:40:11,1686.6,135.0
2019-11-28 18:40:48,1686.9,133.2
2019-11-28 18:41:25,1686.7,135.9
2019-11-28 18:42:40,1686.5,135.4
2019-11-28 18:43:18,1686.6,137.5
2019-11-28 18:43:56,1686.3,136.4
2019-11-28 18:44:33,1686.0,134.4
2019-11-28 18:45:10,1685.0,136.4
2019-11-28 18:46:27,1685.7,139.6
2019-11-28 18:47:08,1685.2,143.0
2019-11-28 18:47:45,1686.1,142.9
2019-11-28 18:48:22,1685.8,138.7
2019-11-28 18:48:58,1685.9,139.0
2019-11-28 18:49:35,1686.0,138.5
2019-11-28 18:50:13,1685.9,137.2
2019-11-28 18:50:49,1685.4,137.9
2019-11-28 18:51:28,1686.5,139.9
2019-11-28 18:52:06,1686.0,141.9
2019-11-28 18:52:46,1685.3,146.2
2019-11-28 18:54:06,1685.2,146.5
2019-11-28 18:54:44,1685.1,146.79999999999998
2019-11-28 18:55:24,1685.7,147.1
2019-11-28 18:58:02,1685.5,147.4
2019-11-28 18:59:26,1686.1,147.7
2019-11-28 19:00:06,1685.2,148.0
2019-11-28 19:00:47,1685.7,148.3
2019-11-28 19:01:25,1685.7,148.6
2019-11-28 19:03:59,1645.5,148.9
