Tiempo,Escalas(m),Datos1(m)
2019-11-28 05:54:31,1800.4,101.4
2019-11-28 05:55:46,1800.6,107.1
2019-11-28 05:57:02,1800.6,109.1
2019-11-28 05:58:10,1800.7,102.9
2019-11-28 05:59:18,1800.9,107.8
2019-11-28 06:00:34,1800.7,105.8
2019-11-28 06:01:42,1800.6,107.4
2019-11-28 06:03:57,1800.9,109.4
2019-11-28 06:05:21,1800.9,114.6
2019-11-28 06:07:38,1800.7,111.75
2019-11-28 06:08:37,1800.8,108.9
2019-11-28 06:09:45,1800.8,108.2
2019-11-28 06:11:01,1800.8,109.4
2019-11-28 06:12:17,1800.6,110.2
2019-11-28 06:13:25,1800.1,108.7
2019-11-28 06:15:41,1800.4,109.0
2019-11-28 06:19:49,1800.2,109.3
2019-11-28 06:22:05,1799.4,109.9
2019-11-28 06:23:13,1800.2,107.9
2019-11-28 06:24:21,1799.5,110.4
2019-11-28 06:26:29,1799.3,107.2
2019-11-28 06:27:37,1799.8,109.6
2019-11-28 06:31:09,1799.8,104.3
2019-11-28 06:33:17,1799.9,104.3
2019-11-28 06:36:41,1799.4,102.2
2019-11-28 06:37:57,1799.5,100.7
2019-11-28 06:39:49,1799.1,101.7
2019-11-28 06:40:58,1798.7,104.0
2019-11-28 06:43:06,1798.7,101.2
2019-11-28 06:44:59,1798.6,105.5
2019-11-28 06:47:59,1798.4,96.1
2019-11-28 06:48:59,1798.9,93.9
2019-11-28 06:55:00,1799.7,97.7
2019-11-28 06:57:16,1800.0,104.3
2019-11-28 06:58:31,1799.6,96.8
2019-11-28 07:00:39,1799.2,100.3
2019-11-28 07:01:55,1799.7,100.6
2019-11-28 07:05:03,1800.2,98.0
2019-11-28 07:07:04,1800.8,95.2
2019-11-28 07:08:19,1799.2,99.4
2019-11-28 07:09:35,1799.6,103.1
2019-11-28 07:10:43,1799.0,102.1
2019-11-28 07:12:35,1798.5,98.7
2019-11-28 07:15:51,1798.2,102.0
2019-11-28 07:17:52,1798.9,100.975
2019-11-28 07:20:01,1798.8,99.95
2019-11-28 07:28:01,2020.4,98.92500000000001
2019-11-28 07:33:45,1796.7,97.9
2019-11-28 07:34:45,1796.7,97.4
2019-11-28 07:41:00,1795.9,98.10000000000001
2019-11-28 07:46:21,2020.6,98.80000000000001
2019-11-28 07:56:04,1794.4,99.5
2019-11-28 08:05:11,1288.9,100.2
2019-11-28 08:14:10,1797.6,100.9
2019-11-28 08:16:10,1796.8,102.4
2019-11-28 08:18:12,1798.0,102.6
2019-11-28 08:19:28,1797.4,106.2
2019-11-28 08:23:05,1796.6,102.1
2019-11-28 08:28:59,1797.8,103.4
2019-11-28 08:31:08,1797.9,102.8
2019-11-28 08:32:24,1798.5,101.9
2019-11-28 08:33:40,1797.8,101.3
2019-11-28 08:35:48,1797.5,106.1
2019-11-28 08:38:04,1797.0,109.7
2019-11-28 08:40:21,1797.0,108.0
2019-11-28 08:42:21,1796.9,106.3
2019-11-28 08:46:08,1796.4,108.1
2019-11-28 08:48:23,1796.4,109.9
2019-11-28 08:49:31,1796.0,110.7
2019-11-28 08:50:39,1796.2,110.6
2019-11-28 08:51:48,1796.6,109.9
2019-11-28 08:52:48,1795.9,109.2
2019-11-28 08:55:40,1797.1,106.7
2019-11-28 08:57:42,1795.7,106.22
2019-11-28 08:59:26,1794.8,105.74
2019-11-28 09:04:42,1794.8,105.26
2019-11-28 09:05:35,1795.2,104.78
2019-11-28 09:09:27,1796.4,104.3
2019-11-28 09:14:13,1795.6,105.9
2019-11-28 09:15:21,1795.7,107.5
2019-11-28 09:17:29,1795.5,106.0
2019-11-28 09:20:21,1795.1,109.5
2019-11-28 09:21:29,1796.0,108.45
2019-11-28 09:22:29,1795.5,107.4
2019-11-28 09:26:21,1795.7,108.0
2019-11-28 09:28:13,1795.3,107.0
2019-11-28 09:29:20,1795.4,109.1
2019-11-28 09:33:13,1795.7,103.3
2019-11-28 09:34:14,1795.6,107.94999999999999
2019-11-28 09:50:57,1796.0,112.6
2019-11-28 09:53:42,1795.9,111.1
2019-11-28 09:55:42,1795.9,109.6
2019-11-28 09:57:50,1796.2,109.6
2019-11-28 09:58:50,1796.2,108.3
2019-11-28 10:00:51,1796.1,108.15
2019-11-28 10:10:58,1795.6,108.0
2019-11-28 10:15:59,1795.9,107.26666666666667
2019-11-28 10:22:44,1797.5,106.53333333333333
2019-11-28 10:23:36,1797.8,105.8
2019-11-28 10:25:36,1797.2,110.1
2019-11-28 10:27:36,1797.4,106.8
2019-11-28 10:29:45,1798.6,105.2
2019-11-28 10:30:53,1799.1,105.2
2019-11-28 10:35:01,1797.8,102.6
2019-11-28 10:37:02,1798.1,101.8
2019-11-28 10:38:03,1800.6,101.0
2019-11-28 10:38:54,1799.2,100.2
2019-11-28 10:45:25,1798.4,102.6
2019-11-28 10:48:32,1798.4,102.5
2019-11-28 10:49:40,1798.4,102.4
2019-11-28 10:53:41,1798.6,101.7
2019-11-28 10:58:41,1799.0,102.2
2019-11-28 11:02:42,1799.7,99.9
2019-11-28 11:05:34,1799.4,101.1
2019-11-28 11:08:34,1800.0,100.2
2019-11-28 11:09:49,1799.6,100.2
2019-11-28 11:14:06,1799.0,103.3
2019-11-28 11:17:22,1799.4,103.1
2019-11-28 11:18:30,1798.9,102.3
2019-11-28 11:22:29,1799.7,101.6
2019-11-28 11:23:45,1799.0,102.9
2019-11-28 11:29:09,1799.5,98.2
2019-11-28 11:30:25,1800.0,99.2
2019-11-28 11:34:24,1800.6,100.0
2019-11-28 11:35:40,1799.6,99.2
2019-11-28 11:37:48,1799.3,100.2
2019-11-28 11:38:56,1799.3,108.9
2019-11-28 11:40:12,1799.0,103.6
2019-11-28 11:44:36,1799.1,105.2
2019-11-28 11:51:15,1799.7,104.2
2019-11-28 11:52:31,1799.7,103.2
2019-11-28 11:54:47,1799.8,101.4
2019-11-28 11:58:03,1799.1,97.4
2019-11-28 11:59:11,1799.9,99.9
2019-11-28 12:04:04,1799.9,100.3
2019-11-28 12:05:12,1799.5,96.8
2019-11-28 12:08:19,1800.1,94.7
2019-11-28 12:09:19,1799.6,94.8
2019-11-28 12:10:34,1799.9,95.7
2019-11-28 12:11:42,1799.8,93.2
2019-11-28 12:18:22,1799.8,98.9
2019-11-28 12:20:30,1799.3,97.6
2019-11-28 12:22:46,2023.5,100.6
2019-11-28 12:24:46,1799.5,103.6
2019-11-28 12:27:10,1800.2,102.6
2019-11-28 12:29:20,1799.9,102.0
2019-11-28 12:31:44,1799.9,99.6
2019-11-28 12:35:08,1800.1,93.5
2019-11-28 12:36:15,1800.3,91.0
2019-11-28 12:37:31,1801.0,90.7
2019-11-28 12:41:54,1799.9,97.2
2019-11-28 12:44:02,1799.8,97.0
2019-11-28 12:56:30,2592.2,100.03333333333333
2019-11-28 13:08:07,2019.1,103.06666666666666
