Code,Tiempo,Escalas(m),Datos1(°C),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Starboard Temperature,15:04:49,---,---,---,---,---,---,
Starboard Temperature,15:05:30,---,---,---,---,---,---,
Starboard Temperature,15:06:08,---,---,---,---,---,---,
Starboard Temperature,15:06:45,1598,9,10,9,---,---,
Starboard Temperature,15:07:22,1598,7,10,9,---,---,
Starboard Temperature,15:08:01,1598,4,10,9,---,---,
Starboard Temperature,15:08:39,1601,2,11,0,---,---,
Starboard Temperature,15:09:16,---,11,0,---,---,---,
Starboard Temperature,15:09:53,1703,5,10,9,---,---,
Starboard Temperature,15:10:30,1704,7,10,9,---,---,
Starboard Temperature,15:11:09,---,---,---,---,---,---,
Starboard Temperature,15:11:46,1704,2,10,9,---,---,
Starboard Temperature,15:12:22,1704,1,11,0,---,---,
Starboard Temperature,15:13:00,1704,1,11,0,---,---,
Starboard Temperature,15:13:37,1704,4,10,9,---,---,
Starboard Temperature,15:14:15,1704,4,10,9,---,---,
Starboard Temperature,15:14:52,1704,7,---,---,---,---,
Starboard Temperature,15:15:30,1704,7,---,---,---,---,
Starboard Temperature,15:16:07,1704,3,10,9,---,---,
Starboard Temperature,15:16:47,1704,1,---,---,---,---,
Starboard Temperature,15:17:26,1704,5,---,---,---,---,
Starboard Temperature,15:18:03,1704,7,11,1,---,---,
Starboard Temperature,15:18:40,1704,5,10,9,---,---,
Starboard Temperature,15:19:17,1704,1,10,9,---,---,
Starboard Temperature,15:19:54,1704,1,10,8,---,---,
Starboard Temperature,15:20:31,1704,2,10,8,---,---,
Starboard Temperature,15:21:10,1704,5,10,8,---,---,
Starboard Temperature,15:21:47,1704,5,10,8,---,---,
Starboard Temperature,15:22:24,1704,7,10,8,---,---,
Starboard Temperature,15:23:01,1704,1,10,8,---,---,
Starboard Temperature,15:23:39,1704,3,10,8,---,---,
Starboard Temperature,15:24:16,1704,2,10,9,---,---,
Starboard Temperature,15:24:53,1704,2,10,9,---,---,
Starboard Temperature,15:25:32,1704,2,11,0,---,---,
Starboard Temperature,15:26:10,1703,9,10,8,---,---,
Starboard Temperature,15:26:51,1703,9,---,---,---,---,
Starboard Temperature,15:27:29,1703,0,---,---,---,---,
Starboard Temperature,15:28:06,1703,1,---,---,---,---,
Starboard Temperature,15:28:44,1702,8,---,---,---,---,
Starboard Temperature,15:29:21,1702,4,---,---,---,---,
Starboard Temperature,15:30:00,1708,3,---,---,---,---,
Starboard Temperature,15:30:39,1702,1,---,---,---,---,
Starboard Temperature,15:31:18,1701,9,---,---,---,---,
Starboard Temperature,15:31:57,1702,0,---,---,---,---,
Starboard Temperature,15:32:34,---,---,---,---,---,---,
Starboard Temperature,15:33:13,---,---,---,---,---,---,
Starboard Temperature,15:33:55,1702,3,---,---,---,---,
Starboard Temperature,15:34:32,1702,5,---,---,---,---,
Starboard Temperature,15:35:11,1703,0,---,---,---,---,
Starboard Temperature,15:35:50,1702,9,---,---,---,---,
Starboard Temperature,15:36:26,1703,5,10,8,---,---,
Starboard Temperature,15:37:04,1703,3,---,---,---,---,
Starboard Temperature,15:37:42,1703,8,10,8,---,---,
Starboard Temperature,15:38:20,1703,9,10,8,---,---,
Starboard Temperature,15:38:57,1704,7,10,8,---,---,
Starboard Temperature,15:39:33,1704,9,10,9,---,---,
Starboard Temperature,15:40:11,1704,8,10,8,---,---,
Starboard Temperature,15:40:49,1705,0,10,7,---,---,
Starboard Temperature,15:41:26,1705,1,10,8,---,---,
Starboard Temperature,15:42:04,1704,6,10,8,---,---,
Starboard Temperature,15:42:41,1704,9,10,8,---,---,
Starboard Temperature,15:43:18,1704,7,10,8,---,---,
Starboard Temperature,15:43:56,1704,9,10,8,---,---,
Starboard Temperature,15:44:33,1704,9,10,8,---,---,
Starboard Temperature,15:45:11,1705,0,10,8,---,---,
Starboard Temperature,15:45:48,1705,0,10,7,---,---,
Starboard Temperature,15:46:26,1704,6,10,8,---,---,
Starboard Temperature,15:47:03,1704,6,10,8,---,---,
Starboard Temperature,15:47:40,1704,6,10,8,---,---,
Starboard Temperature,15:48:18,1704,4,10,7,---,---,
Starboard Temperature,15:48:55,1704,5,10,7,---,---,
Starboard Temperature,15:49:33,1704,7,10,8,---,---,
Starboard Temperature,15:50:10,1705,2,10,7,---,---,
Starboard Temperature,15:50:48,1704,6,10,7,---,---,
Starboard Temperature,15:51:25,1704,4,10,8,---,---,
Starboard Temperature,15:52:03,1704,4,10,7,---,---,
Starboard Temperature,15:52:40,1704,2,10,7,---,---,
Starboard Temperature,15:53:17,1704,0,10,7,---,---,
Starboard Temperature,15:53:55,1703,8,10,7,---,---,
Starboard Temperature,15:54:32,1703,8,10,7,---,---,
Starboard Temperature,15:55:10,1703,9,10,7,---,---,
Starboard Temperature,15:55:47,1703,9,10,7,---,---,
Starboard Temperature,15:56:25,1703,9,10,7,---,---,
Starboard Temperature,15:57:02,1704,0,10,7,---,---,
Starboard Temperature,15:57:39,1704,1,10,7,---,---,
Starboard Temperature,15:58:17,1704,1,10,7,---,---,
Starboard Temperature,15:58:54,1704,1,10,7,---,---,
Starboard Temperature,15:59:32,1704,3,10,7,---,---,
Starboard Temperature,16:02:55,1702,4,10,8,---,---,
Starboard Temperature,16:08:32,1702,7,10,6,---,---,
Starboard Temperature,16:14:10,1704,9,10,6,---,---,
Starboard Temperature,16:19:48,---,---,---,---,---,---,
Starboard Temperature,16:24:57,1705,0,10,6,---,---,
Starboard Temperature,16:30:35,1704,1,10,6,---,---,
